INFO 2024-08-11 18:02:50,454 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-11 18:02:50,454 autoreload Waiting for apps ready_event.
DEBUG 2024-08-11 18:02:50,747 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2024-08-11 18:02:50,940 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework\templates with glob **/*.
DEBUG 2024-08-11 18:02:50,941 autoreload Watching dir C:\python\final_project\backend\django_app\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,941 autoreload Watching dir C:\python\final_project\backend\django_app\shop\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,942 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\corsheaders\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,947 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework_simplejwt\token_blacklist\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,947 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:51,752 utils (0.063) 
            SELECT
                c.relname,
                CASE
                    WHEN c.relispartition THEN 'p'
                    WHEN c.relkind IN ('m', 'v') THEN 'v'
                    ELSE 't'
                END,
                obj_description(c.oid, 'pg_class')
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None; alias=default
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\urllib3\_collections.py first seen with mtime 1708460920.4191296
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\DLLs\_asyncio.pyd first seen with mtime 1686106918.0
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\_compression.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\contrib\admin\filters.py first seen with mtime 1706012414.0866566
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\google\auth\_helpers.py first seen with mtime 1708460940.1082456
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\template\loaders\__init__.py first seen with mtime 1706012424.0095901
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\socket.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,815 utils (0.062) SELECT "django_migrations"."id", "django_migrations"."app", "django_migrations"."name", "django_migrations"."applied" FROM "django_migrations"; args=(); alias=default
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\email\header.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\views\decorators\csrf.py first seen with mtime 1706012424.1395907
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\core\management\color.py first seen with mtime 1706012423.571591
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\charset_normalizer\md.cp311-win_amd64.pyd first seen with mtime 1708460929.5858092
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1706012414.0596588
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\shop\__init__.py first seen with mtime 1705495242.2147923
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\corsheaders\defaults.py first seen with mtime 1706012435.8064528
DEBUG 2024-08-11 18:02:51,815 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\test\signals.py first seen with mtime 1706012424.03659
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\forms\forms.py first seen with mtime 1706012423.8155954
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\urls\converters.py first seen with mtime 1706012424.0455935
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\google\oauth2\reauth.py first seen with mtime 1708460940.2312455
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\json\encoder.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\shop\views\user_views.py first seen with mtime 1715067188.342338
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\cryptography\hazmat\bindings\openssl\_conditional.py first seen with mtime 1708462074.0975895
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\template\engine.py first seen with mtime 1706012423.9905903
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\contrib\messages\__init__.py first seen with mtime 1706012422.082903
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework\schemas\utils.py first seen with mtime 1706012434.7058077
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\DLLs\_zoneinfo.pyd first seen with mtime 1686106896.0
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\contrib\staticfiles\__init__.py first seen with mtime 1706012423.4515884
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\sqlparse\engine\statement_splitter.py first seen with mtime 1706012316.1541429
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\inspect.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\requests\exceptions.py first seen with mtime 1708460933.9053757
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\cachecontrol\serialize.py first seen with mtime 1708462073.6985903
DEBUG 2024-08-11 18:02:51,830 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\hashlib.py first seen with mtime 1686106818.0
